Destination_country_name,Overall_rating,Location_rating,Cleanliness_rating,Rooms_rating,Service_rating,Sleepquality_rating,Value_rating,Hotel.stars,Hotel.price,Hotel.distance,Hotel.noofrooms,Destination_country_GDP,Destination_country_pdi,Destination_country_idv,Destination_country_mas,Destination_country_uai,Destination_country_lto,Destination_country_ivr
Estonia,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,0.0,1.0326764566923379,1.2894166975215298,-0.05219527616980259,-0.7277738357581507,-0.6626462149901229,-0.17120085267608465,-1.0771122784018228,0.7862156327963123,-0.959801994330571,-0.2347916634055084,1.6092250063447568,-1.380454308206863
Finland,0.013086718550955704,-0.2690465740001775,0.815131755352286,1.0949405953921065,-0.133013702766129,1.0397504898200727,0.0607456739230787,0.03907323325822818,-0.46552206932351475,1.0164264540151787e-16,-0.566032952370823,1.1195571136106701,-1.422577843066783,0.9184453117529452,-1.1655197694047725,-0.28246509759952027,-0.23467864675861047,0.40288170239515
France,0.013086718550955704,-0.2690465740001775,-0.2901316417355597,0.07915233219701956,-0.133013702766129,0.0,0.0607456739230787,-1.2112702310050736,0.08558032154810147,-0.35927882289419266,-0.8993487084074074,0.8385717849737865,0.30474998025801836,1.2710577889706327,-0.29121922533941647,1.0047176256388006,0.8129938834137574,0.011417700067878865
Germany,-1.0338507655254856,-1.4648091251120796,-0.2901316417355597,-0.9366359309980673,-0.133013702766129,0.0,-0.9111851088461804,1.2894166975215298,0.1544681204070535,0.304469958040887,0.44840630513182533,0.9959443757902621,-1.3238733960196514,1.0947515503617888,0.8916579813372416,0.003575507564551027,1.6511319075516517,-0.3365503020008066
Ghana,-1.0338507655254856,-0.2690465740001775,-0.2901316417355597,-0.9366359309980673,-3.035130854027122,0.0,-1.8831158916154396,1.2894166975215298,2.4671299392433004,-0.7643944581545689,0.17788916979778577,-0.8968415626096203,0.8969766625408074,-1.1972295515531794,-0.4455075566450675,0.003575507564551027,-1.6595132877930308,1.0553217062739353
Greece,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,-2.461613695268375,-1.1544000579130351,-0.35927882289419266,-0.8365500877048625,-0.03951269662196193,-0.09006780793050764,-0.31569835850896083,0.4287929874202885,1.672145704354967,0.05866966168965254,0.09840970058505023
Hong Kong,-1.0338507655254856,-0.2690465740001775,-1.3953950388234055,-0.9366359309980673,-1.1003860865197934,-1.0397504898200727,-0.9111851088461804,0.03907323325822818,-0.30806424336019583,4.982754469183311,4.578623282106894,0.6493963722960241,0.30474998025801836,-0.7564639550310701,0.4287929874202885,-1.7126681234198768,0.729180080999968,-1.3369583079482772
Hungary,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,-0.947736661336179,-0.4691406900834473,-0.7206141725617028,-0.40109018758919035,-0.7809989372604281,1.667746825840531,2.0231057442453495,0.8140238888627531,0.6034593773792838,-0.7280143043280777
Iceland,0.013086718550955704,-1.4648091251120796,-0.2901316417355597,0.07915233219701956,-0.133013702766129,-1.0397504898200727,0.0607456739230787,0.03907323325822818,-0.0029897055562654253,-0.24941695570493808,0.29382508494094556,1.0427638940713706,-1.5706345136374802,0.7862156327963123,-1.988390869701578,-0.7115260053456273,-0.6537476588275576,0.8378417049810069
India,1.0600242026273972,-0.2690465740001775,0.815131755352286,0.07915233219701956,0.8343586809875353,0.0,0.0607456739230787,-0.5860984988734227,-0.8001199494955675,2.6253019024138897,-0.9959619710267072,-0.9122206722025499,0.7489199919701102,0.25729691696978124,0.37736354365173813,-1.188260347285746,0.3101110689310208,-0.9454943056210061
